,GM,P,Phase,T,X(C),X(FE),"Y(FCC_A1,0,FE)","Y(FCC_A1,1,C)","Y(FCC_A1,1,VA)"
652,-6494.502723617872,1291549.6650148828,FCC_A1,1000.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
653,-7822.394461765565,1291549.6650148828,FCC_A1,1000.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
654,-39993.55887595069,1291549.6650148828,FCC_A1,1000.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
655,-20732.25180311742,1291549.6650148828,FCC_A1,1000.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
656,-25186.471980387218,1291549.6650148828,FCC_A1,1000.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
657,-34537.73044665557,1291549.6650148828,FCC_A1,1000.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
658,509.7472085328775,1291549.6650148828,FCC_A1,1000.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
659,-31318.264460098042,1291549.6650148828,FCC_A1,1000.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
660,3375.238913499471,1291549.6650148828,FCC_A1,1000.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
661,-41925.443771266066,1291549.6650148828,FCC_A1,1000.0,0.0,1.0,1.0,0.0,1.0
662,3358.108124469483,1291549.6650148828,FCC_A1,1000.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
663,3184.2570566005093,1291549.6650148828,FCC_A1,1000.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
664,3375.2377801765415,1291549.6650148828,FCC_A1,1000.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
665,3375.2367593111867,1291549.6650148828,FCC_A1,1000.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
666,-31537.194318106875,1291549.6650148828,FCC_A1,1000.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
667,3373.9355149460607,1291549.6650148828,FCC_A1,1000.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
668,3362.2748236882358,1291549.6650148828,FCC_A1,1000.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
669,1187.5442101794551,1291549.6650148828,FCC_A1,1000.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
670,3375.2388823370666,1291549.6650148828,FCC_A1,1000.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
671,3025.278817425221,1291549.6650148828,FCC_A1,1000.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
672,-2292.1042341426723,1291549.6650148828,FCC_A1,1100.0,0.5,0.5,1.0,1.0,0.0
673,-49122.72923594085,1291549.6650148828,FCC_A1,1100.0,0.0,1.0,1.0,0.0,1.0
674,-32432.112201694516,1291549.6650148828,FCC_A1,1100.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
675,-37092.768762902306,1291549.6650148828,FCC_A1,1100.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
676,-12543.442902395698,1291549.6650148828,FCC_A1,1100.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
677,-13917.810920649114,1291549.6650148828,FCC_A1,1100.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
678,-47185.676661972626,1291549.6650148828,FCC_A1,1100.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
679,-27272.565940936143,1291549.6650148828,FCC_A1,1100.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
680,-31881.500061895713,1291549.6650148828,FCC_A1,1100.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
681,-41558.877161154596,1291549.6650148828,FCC_A1,1100.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
682,-5281.980430603502,1291549.6650148828,FCC_A1,1100.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
683,-38227.855603423566,1291549.6650148828,FCC_A1,1100.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
684,-2292.1042492001425,1291549.6650148828,FCC_A1,1100.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
685,-49122.72923594085,1291549.6650148828,FCC_A1,1100.0,0.0,1.0,1.0,0.0,1.0
686,-2310.2489772359154,1291549.6650148828,FCC_A1,1100.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
687,-2493.1891643980266,1291549.6650148828,FCC_A1,1100.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
688,-2292.1054655031394,1291549.6650148828,FCC_A1,1100.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
689,-2292.106559815752,1291549.6650148828,FCC_A1,1100.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
690,-38454.43199909805,1291549.6650148828,FCC_A1,1100.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
691,-2293.4914103918113,1291549.6650148828,FCC_A1,1100.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
692,-2305.8436887907587,1291549.6650148828,FCC_A1,1100.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
693,-4577.065135340994,1291549.6650148828,FCC_A1,1100.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
694,-2292.1042827194497,1291549.6650148828,FCC_A1,1100.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
695,-2659.9169308904516,1291549.6650148828,FCC_A1,1100.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
696,-8211.596545851831,1291549.6650148828,FCC_A1,1200.0,0.5,0.5,1.0,1.0,0.0
697,-56622.41130641596,1291549.6650148828,FCC_A1,1200.0,0.0,1.0,1.0,0.0,1.0
698,-39419.10492164686,1291549.6650148828,FCC_A1,1200.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
699,-44242.80135020704,1291549.6650148828,FCC_A1,1200.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
700,-18849.764902019153,1291549.6650148828,FCC_A1,1200.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
701,-20271.453695743417,1291549.6650148828,FCC_A1,1200.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
702,-54673.404599558344,1291549.6650148828,FCC_A1,1200.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
703,-34081.197116544325,1291549.6650148828,FCC_A1,1200.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
704,-38849.33898677339,1291549.6650148828,FCC_A1,1200.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
705,-48865.061031958336,1291549.6650148828,FCC_A1,1200.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
706,-11327.1520437949,1291549.6650148828,FCC_A1,1200.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
707,-45417.721984510754,1291549.6650148828,FCC_A1,1200.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
708,-8211.59656198671,1291549.6650148828,FCC_A1,1200.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
709,-56622.41130641596,1291549.6650148828,FCC_A1,1200.0,0.0,1.0,1.0,0.0,1.0
710,-8230.760661662547,1291549.6650148828,FCC_A1,1200.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
711,-8422.854527994603,1291549.6650148828,FCC_A1,1200.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
712,-8211.597861505596,1291549.6650148828,FCC_A1,1200.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
713,-8211.599029487983,1291549.6650148828,FCC_A1,1200.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
714,-45652.24666268373,1291549.6650148828,FCC_A1,1200.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
715,-8213.067847703594,1291549.6650148828,FCC_A1,1200.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
716,-8226.115400103616,1291549.6650148828,FCC_A1,1200.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
717,-10594.78709218313,1291549.6650148828,FCC_A1,1200.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
718,-8211.59659786882,1291549.6650148828,FCC_A1,1200.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
719,-8597.395405763276,1291549.6650148828,FCC_A1,1200.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
720,33985.93501787519,4641588.833612782,FCC_A1,300.0,0.5,0.5,1.0,1.0,0.0
721,-2765.7340088531582,4641588.833612782,FCC_A1,300.0,0.0,1.0,1.0,0.0,1.0
722,11302.491844947563,4641588.833612782,FCC_A1,300.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
723,7670.153474393306,4641588.833612782,FCC_A1,300.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
724,26562.37369937268,4641588.833612782,FCC_A1,300.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
725,25523.503598516083,4641588.833612782,FCC_A1,300.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
726,-578.2131852340826,4641588.833612782,FCC_A1,300.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
727,15294.040658828835,4641588.833612782,FCC_A1,300.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
728,11729.58964769994,4641588.833612782,FCC_A1,300.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
729,4135.444304449913,4641588.833612782,FCC_A1,300.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
730,31935.45870914552,4641588.833612782,FCC_A1,300.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
731,6778.778279642412,4641588.833612782,FCC_A1,300.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
732,33985.935011308866,4641588.833612782,FCC_A1,300.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
733,-2765.7340088531582,4641588.833612782,FCC_A1,300.0,0.0,1.0,1.0,0.0,1.0
734,33975.668198331994,4641588.833612782,FCC_A1,300.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
735,33862.66496552114,4641588.833612782,FCC_A1,300.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
736,33985.93444870628,4641588.833612782,FCC_A1,300.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
737,33985.93393240387,4641588.833612782,FCC_A1,300.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
738,6600.399506660864,4641588.833612782,FCC_A1,300.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
739,33985.202390502884,4641588.833612782,FCC_A1,300.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
740,33978.224278521404,4641588.833612782,FCC_A1,300.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
741,32437.675869560306,4641588.833612782,FCC_A1,300.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
742,33985.93499639109,4641588.833612782,FCC_A1,300.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
743,33755.19938090347,4641588.833612782,FCC_A1,300.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
744,30832.963960389447,4641588.833612782,FCC_A1,400.0,0.5,0.5,1.0,1.0,0.0
745,-6759.782883950536,4641588.833612782,FCC_A1,400.0,0.0,1.0,1.0,0.0,1.0
746,7394.513221130214,4641588.833612782,FCC_A1,400.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
747,3678.7410341872383,4641588.833612782,FCC_A1,400.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
748,23099.542611214398,4641588.833612782,FCC_A1,400.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
749,22025.773788893963,4641588.833612782,FCC_A1,400.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
750,-4660.132869677756,4641588.833612782,FCC_A1,400.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
751,11489.751313546221,4641588.833612782,FCC_A1,400.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
752,7832.193917244306,4641588.833612782,FCC_A1,400.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
753,79.54584611090195,4641588.833612782,FCC_A1,400.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
754,28675.854485841788,4641588.833612782,FCC_A1,400.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
755,2769.1521553434586,4641588.833612782,FCC_A1,400.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
756,30832.963952782662,4641588.833612782,FCC_A1,400.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
757,-6759.782883950536,4641588.833612782,FCC_A1,400.0,0.0,1.0,1.0,0.0,1.0
758,30821.757679174374,4641588.833612782,FCC_A1,400.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
759,30700.550406835762,4641588.833612782,FCC_A1,400.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
760,30832.963310433017,4641588.833612782,FCC_A1,400.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
761,30832.962723733894,4641588.833612782,FCC_A1,400.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
762,2587.263597414276,4641588.833612782,FCC_A1,400.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
763,30832.152530606,4641588.833612782,FCC_A1,400.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
764,30824.53337626915,4641588.833612782,FCC_A1,400.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
765,29200.64714232109,4641588.833612782,FCC_A1,400.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
766,30832.963935588883,4641588.833612782,FCC_A1,400.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
767,30586.206995381148,4641588.833612782,FCC_A1,400.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
768,27196.11542342818,4641588.833612782,FCC_A1,500.0,0.5,0.5,1.0,1.0,0.0
769,-11427.814570380231,4641588.833612782,FCC_A1,500.0,0.0,1.0,1.0,0.0,1.0
770,2922.281531804064,4641588.833612782,FCC_A1,500.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
771,-897.3997661259391,4641588.833612782,FCC_A1,500.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
772,19133.03684992411,4641588.833612782,FCC_A1,500.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
773,18021.174257368653,4641588.833612782,FCC_A1,500.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
774,-9390.359614982634,4641588.833612782,FCC_A1,500.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
775,7140.4151894913275,4641588.833612782,FCC_A1,500.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
776,3372.749623769584,4641588.833612782,FCC_A1,500.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
777,-4584.657990540253,4641588.833612782,FCC_A1,500.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
778,24927.47396904068,4641588.833612782,FCC_A1,500.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
779,-1830.7631891954993,4641588.833612782,FCC_A1,500.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
780,27196.115414771437,4641588.833612782,FCC_A1,500.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
781,-11427.814570380231,4641588.833612782,FCC_A1,500.0,0.0,1.0,1.0,0.0,1.0
782,27183.949126799645,4641588.833612782,FCC_A1,500.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
783,27054.29356024157,4641588.833612782,FCC_A1,500.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
784,27196.114691782514,4641588.833612782,FCC_A1,500.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
785,27196.114033844824,4641588.833612782,FCC_A1,500.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
786,-2017.3031481156718,4641588.833612782,FCC_A1,500.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
787,27195.22382206739,4641588.833612782,FCC_A1,500.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
788,27186.949676574688,4641588.833612782,FCC_A1,500.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
789,25476.095793466742,4641588.833612782,FCC_A1,500.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
790,27196.115395279314,4641588.833612782,FCC_A1,500.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
791,26932.83175952798,4641588.833612782,FCC_A1,500.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
792,23132.837135569036,4641588.833612782,FCC_A1,600.0,0.5,0.5,1.0,1.0,0.0
793,-16656.496667413925,4641588.833612782,FCC_A1,600.0,0.0,1.0,1.0,0.0,1.0
794,-2033.1277338296095,4641588.833612782,FCC_A1,600.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
795,-5971.174378780731,4641588.833612782,FCC_A1,600.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
796,14726.123863422377,4641588.833612782,FCC_A1,600.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
797,13573.911690394112,4641588.833612782,FCC_A1,600.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
798,-14663.108840796005,4641588.833612782,FCC_A1,600.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
799,2321.4617635888817,4641588.833612782,FCC_A1,600.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
800,-1568.3157942519283,4641588.833612782,FCC_A1,600.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
801,-9763.141795148313,4641588.833612782,FCC_A1,600.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
802,20749.20497641607,4641588.833612782,FCC_A1,600.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
803,-6932.238497480044,4641588.833612782,FCC_A1,600.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
804,23132.83712585562,4641588.833612782,FCC_A1,600.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
805,-16656.496667413925,4641588.833612782,FCC_A1,600.0,0.0,1.0,1.0,0.0,1.0
806,23119.69631190484,4641588.833612782,FCC_A1,600.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
807,22981.419999226364,4641588.833612782,FCC_A1,600.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
808,23132.836321597504,4641588.833612782,FCC_A1,600.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
809,23132.83559182687,4641588.833612782,FCC_A1,600.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
810,-7124.235876122884,4641588.833612782,FCC_A1,600.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
811,23131.864395954242,4641588.833612782,FCC_A1,600.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
812,23122.925410990625,4641588.833612782,FCC_A1,600.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
813,21322.54110265361,4641588.833612782,FCC_A1,600.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
814,23132.837104049406,4641588.833612782,FCC_A1,600.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
815,22852.669964217526,4641588.833612782,FCC_A1,600.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
816,18687.783948946002,4641588.833612782,FCC_A1,700.0,0.5,0.5,1.0,1.0,0.0
817,-22368.074135461437,4641588.833612782,FCC_A1,700.0,0.0,1.0,1.0,0.0,1.0
818,-7413.065129489369,4641588.833612782,FCC_A1,700.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
819,-11480.368301835217,4641588.833612782,FCC_A1,700.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
820,9926.905491966729,4641588.833612782,FCC_A1,700.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
821,8732.644234104333,4641588.833612782,FCC_A1,700.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
822,-20405.09604049681,4641588.833612782,FCC_A1,700.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
823,-2911.803620252344,4641588.833612782,FCC_A1,700.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
824,-6932.736727461961,4641588.833612782,FCC_A1,700.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
825,-15389.585953544234,4641588.833612782,FCC_A1,700.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
826,16186.555317043483,4641588.833612782,FCC_A1,700.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
827,-12472.091038476417,4641588.833612782,FCC_A1,700.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
828,18687.783938170865,4641588.833612782,FCC_A1,700.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
829,-22368.074135461437,4641588.833612782,FCC_A1,700.0,0.0,1.0,1.0,0.0,1.0
830,18673.657665338393,4641588.833612782,FCC_A1,700.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
831,18526.630683041145,4641588.833612782,FCC_A1,700.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
832,18687.783052168965,4641588.833612782,FCC_A1,700.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
833,18687.782250117583,4641588.833612782,FCC_A1,700.0,0.4999999954141957,0.5000000045858043,1.0,0.9999999816567829,1.8343217072612793e-08
834,-12670.15308311063,4641588.833612782,FCC_A1,700.0,0.2171216720821679,0.7828783279178322,1.0,0.2773376964714703,0.7226623035285298
835,18686.729342792885,4641588.833612782,FCC_A1,700.0,0.49999639892742553,0.5000036010725746,1.0,0.999985595813443,1.4404186557041994e-05
836,18677.11809873851,4641588.833612782,FCC_A1,700.0,0.49995971189621186,0.500040288103788,1.0,0.999838860568852,0.00016113943114795374
837,16785.272595893268,4641588.833612782,FCC_A1,700.0,0.4904128356001277,0.5095871643998723,1.0,0.9623728183532141,0.0376271816467859
838,18687.783914038668,4641588.833612782,FCC_A1,700.0,0.49999999991629346,0.5000000000837066,1.0,0.9999999996651738,3.3482614281024546e-10
839,18390.46445422385,4641588.833612782,FCC_A1,700.0,0.49867081356849896,0.5013291864315012,1.0,0.9946973506930152,0.005302649306984846
840,13897.158550783664,4641588.833612782,FCC_A1,800.0,0.5,0.5,1.0,1.0,0.0
841,-28506.222054019487,4641588.833612782,FCC_A1,800.0,0.0,1.0,1.0,0.0,1.0
842,-13172.820388093314,4641588.833612782,FCC_A1,800.0,0.28860249407989835,0.7113975059201018,1.0,0.40568387108221293,0.5943161289177871
843,-17378.104003090135,4641588.833612782,FCC_A1,800.0,0.2347499945252652,0.7652500054747349,1.0,0.3067624865675556,0.6932375134324443
844,4773.679912398643,4641588.833612782,FCC_A1,800.0,0.4479309878815178,0.5520690121184821,1.0,0.8113677421644258,0.1886322578355742
845,3536.008254259956,4641588.833612782,FCC_A1,800.0,0.43952762344148283,0.5604723765585172,1.0,0.7842092524529496,0.2157907475470504
846,-26562.714015570633,4641588.833612782,FCC_A1,800.0,0.06753032705694106,0.9324696729430588,1.0,0.07242093659067966,0.9275790634093203
847,-8516.703638363202,4641588.833612782,FCC_A1,800.0,0.33911734957851347,0.6608826504214864,1.0,0.5131279348341752,0.48687206516582476
848,-12676.036250541983,4641588.833612782,FCC_A1,800.0,0.29440060207661023,0.7055993979233898,1.0,0.41723476939329057,0.5827652306067095
849,-21414.617357756615,4641588.833612782,FCC_A1,800.0,0.17273958699287792,0.827260413007122,1.0,0.20880920237070594,0.791190797629294
850,11276.246206889316,4641588.833612782,FCC_A1,800.0,0.4871155270238857,0.5128844729761143,1.0,0.9497568218380659,0.050243178161934104
851,-18402.854675111783,4641588.833612782,FCC_A1,800.0,0.2201242602584026,0.7798757397415975,1.0,0.28225555564959376,0.7177444443504063
852,13897.158538942755,4641588.833612782,FCC_A1,800.0,0.499999999975,0.500000000025,1.0,0.9999999999,9.999999999e-11
853,-28506.222054019487,4641588.833612782,FCC_A1,800.0,0.0,1.0,1.0,0.0,1.0
854,13882.038049893441,4641588.833612782,FCC_A1,800.0,0.4999459411753805,0.5000540588246195,1.0,0.9997837880778467,0.00021621192215327513
855,13726.156328303543,4641588.833612782,FCC_A1,800.0,0.49930352181417914,0.5006964781858207,1.0,0.9972179625135598,0.0027820374864401497
856,13897.157570816918,4641588.833612782,FCC_A1,800.0,0.4999999976283814,0.5000000023716186,1.0,0.9999999905135256,9.486474353018223e-09
